  0.104663E+00  0.229396E+07  0.227899E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.229163E+07
  0.107422E+00  0.221727E+07  0.220273E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.221501E+07
  0.110181E+00  0.214907E+07  0.213518E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.214690E+07
  0.112940E+00  0.208868E+07  0.207560E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.208664E+07
  0.115699E+00  0.203517E+07  0.202302E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.203327E+07
  0.118458E+00  0.198741E+07  0.197626E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.198567E+07
  0.121217E+00  0.194414E+07  0.193399E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.194256E+07
  0.123976E+00  0.190399E+07  0.189482E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.190256E+07
  0.126735E+00  0.186566E+07  0.185737E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.186437E+07
  0.129494E+00  0.182796E+07  0.182042E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.182679E+07
  0.132253E+00  0.178993E+07  0.178301E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.178886E+07
  0.135012E+00  0.175095E+07  0.174448E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.174994E+07
  0.137771E+00  0.171069E+07  0.170452E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.170973E+07
  0.140530E+00  0.166915E+07  0.166312E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.166821E+07
  0.143289E+00  0.162652E+07  0.162048E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.162558E+07
  0.146048E+00  0.158312E+07  0.157698E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.158216E+07
  0.148807E+00  0.153937E+07  0.153304E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.153838E+07
  0.151566E+00  0.149571E+07  0.148914E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.149468E+07
  0.154325E+00  0.145264E+07  0.144581E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.145158E+07
  0.157084E+00  0.141069E+07  0.140362E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.140959E+07
  0.159844E+00  0.137039E+07  0.136311E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.136926E+07
  0.162603E+00  0.133225E+07  0.132482E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.133109E+07
  0.165362E+00  0.129667E+07  0.128917E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.129550E+07
  0.168121E+00  0.126390E+07  0.125641E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.126274E+07
  0.170880E+00  0.123404E+07  0.122665E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.123289E+07
  0.173639E+00  0.120699E+07  0.119977E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.120587E+07
  0.176398E+00  0.118255E+07  0.117557E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.118146E+07
  0.179157E+00  0.116040E+07  0.115373E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.115936E+07
  0.181916E+00  0.114020E+07  0.113387E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.113921E+07
  0.184675E+00  0.112156E+07  0.111559E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.112063E+07
  0.187434E+00  0.110410E+07  0.109850E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.110323E+07
  0.190193E+00  0.108741E+07  0.108216E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.108659E+07
  0.192952E+00  0.107111E+07  0.106619E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.107035E+07
  0.195711E+00  0.105486E+07  0.105022E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.105414E+07
  0.198470E+00  0.103839E+07  0.103398E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.103770E+07
  0.201229E+00  0.102149E+07  0.101726E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.102083E+07
  0.203988E+00  0.100407E+07  0.999964E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.100343E+07
  0.206747E+00  0.986127E+06  0.982092E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.985499E+06
  0.209506E+00  0.967721E+06  0.963709E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.967096E+06
  0.212265E+00  0.948959E+06  0.944930E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.948331E+06
  0.215024E+00  0.929986E+06  0.925911E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.929351E+06
  0.217783E+00  0.910972E+06  0.906832E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.910327E+06
  0.220542E+00  0.892107E+06  0.887894E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.891451E+06
  0.223301E+00  0.873596E+06  0.869312E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.872928E+06
  0.226060E+00  0.855643E+06  0.851300E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.854966E+06
  0.235101E+00  0.802738E+06  0.798361E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.802056E+06
  0.244504E+00  0.758954E+06  0.754853E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.758315E+06
  0.254283E+00  0.722774E+06  0.719161E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.722211E+06
  0.264453E+00  0.689243E+06  0.686088E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.688751E+06
  0.275030E+00  0.653561E+06  0.650642E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.653106E+06
  0.286029E+00  0.614875E+06  0.611974E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.614423E+06
  0.297469E+00  0.576674E+06  0.573755E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.576220E+06
  0.309366E+00  0.542978E+06  0.540178E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.542542E+06
  0.321739E+00  0.514374E+06  0.511832E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.513978E+06
  0.334607E+00  0.487876E+06  0.485582E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.487519E+06
  0.347990E+00  0.460500E+06  0.458330E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.460162E+06
  0.361907E+00  0.432698E+06  0.430575E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.432367E+06
  0.376382E+00  0.407057E+06  0.405023E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.406740E+06
  0.391435E+00  0.384434E+06  0.382556E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.384141E+06
  0.407090E+00  0.363130E+06  0.361394E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.362859E+06
  0.423372E+00  0.341879E+06  0.340227E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.341622E+06
  0.440305E+00  0.321458E+06  0.319879E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.321212E+06
  0.457914E+00  0.302851E+06  0.301373E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.302621E+06
  0.476229E+00  0.285461E+06  0.284083E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.285247E+06
  0.495275E+00  0.268580E+06  0.267276E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.268377E+06
  0.515084E+00  0.252591E+06  0.251358E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.252399E+06
  0.535684E+00  0.237764E+06  0.236610E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.237584E+06
  0.557109E+00  0.223688E+06  0.222604E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.223519E+06
  0.579390E+00  0.210292E+06  0.209269E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.210133E+06
  0.602563E+00  0.197748E+06  0.196788E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.197599E+06
  0.626662E+00  0.185909E+06  0.185007E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.185769E+06
  0.651726E+00  0.174703E+06  0.173854E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.174571E+06
  0.677791E+00  0.164172E+06  0.163375E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.164048E+06
  0.846459E+00  0.114965E+06  0.114407E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.114878E+06
  0.105710E+01  0.800486E+05  0.796603E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.799881E+05
  0.132016E+01  0.554511E+05  0.551822E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.554092E+05
  0.164868E+01  0.382343E+05  0.380489E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.382054E+05
  0.205895E+01  0.262526E+05  0.261253E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.262328E+05
  0.257131E+01  0.179571E+05  0.178700E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.179436E+05
  0.321118E+01  0.122404E+05  0.121810E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.122311E+05
  0.401028E+01  0.831724E+04  0.827688E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.831096E+04
  0.500824E+01  0.563522E+04  0.560785E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.563096E+04
  0.625453E+01  0.380796E+04  0.378944E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.380507E+04
  0.781096E+01  0.256695E+04  0.255444E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.256500E+04
  0.975471E+01  0.172650E+04  0.171806E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.172519E+04
  0.121822E+02  0.115883E+04  0.115313E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.115794E+04
  0.152137E+02  0.776309E+03  0.772459E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.775709E+03
  0.189996E+02  0.519124E+03  0.516515E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.518717E+03
  0.237276E+02  0.346558E+03  0.344782E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.346282E+03
