# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 20500, i.e. number of multipoles equal to 20499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 10006       2.013982425121e-16       7.683551330625e-20       3.298168358029e-18       0.000000000000e+00       1.307923336136e-18       8.013917854493e-20       1.416254083557e-22 
 10007       2.013113951698e-16       7.679523284831e-20       3.296632449874e-18       0.000000000000e+00       1.307367629601e-18       8.009329508632e-20       1.415571162170e-22 
 10008       2.012245950061e-16       7.675496184647e-20       3.295097217384e-18       0.000000000000e+00       1.306812193963e-18       8.004748974052e-20       1.414891260630e-22 
 10009       2.011378420877e-16       7.671470027886e-20       3.293562660399e-18       0.000000000000e+00       1.306257029070e-18       8.000177761263e-20       1.414214419976e-22 
 10010       2.010511364810e-16       7.667444812357e-20       3.292028778762e-18       0.000000000000e+00       1.305702134769e-18       7.995617381976e-20       1.413540681279e-22 
 10011       2.009644782525e-16       7.663420535869e-20       3.290495572313e-18       0.000000000000e+00       1.305147510904e-18       7.991069349110e-20       1.412870085641e-22 
 10012       2.008778674689e-16       7.659397196227e-20       3.288963040891e-18       0.000000000000e+00       1.304593157323e-18       7.986535176784e-20       1.412202674198e-22 
 10013       2.007913041967e-16       7.655374791234e-20       3.287431184337e-18       0.000000000000e+00       1.304039073871e-18       7.982016380325e-20       1.411538488115e-22 
 10014       2.007047885025e-16       7.651353318690e-20       3.285900002489e-18       0.000000000000e+00       1.303485260393e-18       7.977514476264e-20       1.410877568590e-22 
 10015       2.006183204531e-16       7.647332776392e-20       3.284369495184e-18       0.000000000000e+00       1.302931716734e-18       7.973030982339e-20       1.410219956853e-22 
 10016       2.005319001149e-16       7.643313162135e-20       3.282839662262e-18       0.000000000000e+00       1.302378442739e-18       7.968567417491e-20       1.409565694164e-22 
 10017       2.004455275549e-16       7.639294473712e-20       3.281310503559e-18       0.000000000000e+00       1.301825438252e-18       7.964125301870e-20       1.408914821817e-22 
 10018       2.003592028396e-16       7.635276708913e-20       3.279782018912e-18       0.000000000000e+00       1.301272703119e-18       7.959706156831e-20       1.408267381135e-22 
 10019       2.002729260358e-16       7.631259865524e-20       3.278254208157e-18       0.000000000000e+00       1.300720237181e-18       7.955311504934e-20       1.407623413476e-22 
 10020       2.001866972104e-16       7.627243941331e-20       3.276727071129e-18       0.000000000000e+00       1.300168040284e-18       7.950942869950e-20       1.406982960226e-22 
 10021       2.001005163871e-16       7.623228934916e-20       3.275200607761e-18       0.000000000000e+00       1.299616112268e-18       7.946601558675e-20       1.406346033430e-22 
 10022       2.000143834185e-16       7.619214848062e-20       3.273674818379e-18       0.000000000000e+00       1.299064452970e-18       7.942288006045e-20       1.405712527608e-22 
 10023       1.999282981138e-16       7.615201683350e-20       3.272149703406e-18       0.000000000000e+00       1.298513062222e-18       7.938002429067e-20       1.405082307807e-22 
 10024       1.998422602823e-16       7.611189443367e-20       3.270625263265e-18       0.000000000000e+00       1.297961939858e-18       7.933745044913e-20       1.404455238966e-22 
 10025       1.997562697330e-16       7.607178130698e-20       3.269101498378e-18       0.000000000000e+00       1.297411085711e-18       7.929516070913e-20       1.403831185913e-22 
 10026       1.996703262746e-16       7.603167747930e-20       3.267578409170e-18       0.000000000000e+00       1.296860499612e-18       7.925315724565e-20       1.403210013369e-22 
 10027       1.995844297159e-16       7.599158297652e-20       3.266055996062e-18       0.000000000000e+00       1.296310181395e-18       7.921144223527e-20       1.402591585945e-22 
 10028       1.994985798653e-16       7.595149782454e-20       3.264534259477e-18       0.000000000000e+00       1.295760130891e-18       7.917001785620e-20       1.401975768142e-22 
 10029       1.994127765310e-16       7.591142204926e-20       3.263013199838e-18       0.000000000000e+00       1.295210347932e-18       7.912888628827e-20       1.401362424354e-22 
 10030       1.993270195211e-16       7.587135567660e-20       3.261492817568e-18       0.000000000000e+00       1.294660832350e-18       7.908804971298e-20       1.400751418863e-22 
 10031       1.992413086437e-16       7.583129873251e-20       3.259973113089e-18       0.000000000000e+00       1.294111583975e-18       7.904751031341e-20       1.400142615844e-22 
 10032       1.991556437064e-16       7.579125124292e-20       3.258454086823e-18       0.000000000000e+00       1.293562602638e-18       7.900727027431e-20       1.399535879362e-22 
 10033       1.990700245168e-16       7.575121323380e-20       3.256935739194e-18       0.000000000000e+00       1.293013888169e-18       7.896733178204e-20       1.398931073373e-22 
 10034       1.989844508822e-16       7.571118473113e-20       3.255418070622e-18       0.000000000000e+00       1.292465440400e-18       7.892769702459e-20       1.398328061723e-22 
 10035       1.988989226099e-16       7.567116576088e-20       3.253901081530e-18       0.000000000000e+00       1.291917259159e-18       7.888836819160e-20       1.397726708150e-22 
 10036       1.988134395068e-16       7.563115634905e-20       3.252384772340e-18       0.000000000000e+00       1.291369344276e-18       7.884934747433e-20       1.397126876281e-22 
 10037       1.987280013799e-16       7.559115652166e-20       3.250869143474e-18       0.000000000000e+00       1.290821695581e-18       7.881063706566e-20       1.396528429634e-22 
 10038       1.986426080358e-16       7.555116630472e-20       3.249354195354e-18       0.000000000000e+00       1.290274312902e-18       7.877223916013e-20       1.395931231620e-22 
 10039       1.985572592809e-16       7.551118572428e-20       3.247839928402e-18       0.000000000000e+00       1.289727196068e-18       7.873415595389e-20       1.395335145537e-22 
 10040       1.984719549215e-16       7.547121480638e-20       3.246326343039e-18       0.000000000000e+00       1.289180344908e-18       7.869638964474e-20       1.394740034576e-22 
 10041       1.983866947639e-16       7.543125357708e-20       3.244813439686e-18       0.000000000000e+00       1.288633759249e-18       7.865894243212e-20       1.394145761817e-22 
 10042       1.983014786138e-16       7.539130206246e-20       3.243301218767e-18       0.000000000000e+00       1.288087438920e-18       7.862181651707e-20       1.393552190232e-22 
 10043       1.982163062770e-16       7.535136028860e-20       3.241789680701e-18       0.000000000000e+00       1.287541383747e-18       7.858501410230e-20       1.392959182682e-22 
 10044       1.981311775592e-16       7.531142828160e-20       3.240278825910e-18       0.000000000000e+00       1.286995593559e-18       7.854853739214e-20       1.392366601919e-22 
 10045       1.980460922657e-16       7.527150606757e-20       3.238768654815e-18       0.000000000000e+00       1.286450068181e-18       7.851238859256e-20       1.391774310586e-22 
 10046       1.979610502017e-16       7.523159367264e-20       3.237259167838e-18       0.000000000000e+00       1.285904807441e-18       7.847656991117e-20       1.391182171215e-22 
 10047       1.978760511723e-16       7.519169112295e-20       3.235750365399e-18       0.000000000000e+00       1.285359811164e-18       7.844108355721e-20       1.390590046231e-22 
 10048       1.977910949823e-16       7.515179844463e-20       3.234242247920e-18       0.000000000000e+00       1.284815079177e-18       7.840593174155e-20       1.389997797945e-22 
 10049       1.977061814363e-16       7.511191566386e-20       3.232734815821e-18       0.000000000000e+00       1.284270611306e-18       7.837111667672e-20       1.389405288564e-22 
 10050       1.976213103390e-16       7.507204280681e-20       3.231228069523e-18       0.000000000000e+00       1.283726407375e-18       7.833664057686e-20       1.388812380179e-22 
 10051       1.975364814944e-16       7.503217989967e-20       3.229722009447e-18       0.000000000000e+00       1.283182467211e-18       7.830250565778e-20       1.388218934777e-22 
 10052       1.974516947069e-16       7.499232696863e-20       3.228216636013e-18       0.000000000000e+00       1.282638790637e-18       7.826871413690e-20       1.387624814230e-22 
 10053       1.973669497803e-16       7.495248403992e-20       3.226711949642e-18       0.000000000000e+00       1.282095377478e-18       7.823526823328e-20       1.387029880305e-22 
 10054       1.972822465183e-16       7.491265113974e-20       3.225207950754e-18       0.000000000000e+00       1.281552227558e-18       7.820217016766e-20       1.386433994656e-22 
 10055       1.971975847247e-16       7.487282829435e-20       3.223704639770e-18       0.000000000000e+00       1.281009340701e-18       7.816942216236e-20       1.385837018828e-22 
 10056       1.971129642027e-16       7.483301553000e-20       3.222202017110e-18       0.000000000000e+00       1.280466716732e-18       7.813702644138e-20       1.385238814257e-22 
 10057       1.970283847556e-16       7.479321287293e-20       3.220700083194e-18       0.000000000000e+00       1.279924355472e-18       7.810498523035e-20       1.384639242267e-22 
 10058       1.969438461864e-16       7.475342034945e-20       3.219198838442e-18       0.000000000000e+00       1.279382256745e-18       7.807330075655e-20       1.384038164074e-22 
 10059       1.968593482980e-16       7.471363798582e-20       3.217698283273e-18       0.000000000000e+00       1.278840420374e-18       7.804197524888e-20       1.383435440784e-22 
 10060       1.967748909309e-16       7.467386581403e-20       3.216198417968e-18       0.000000000000e+00       1.278298846191e-18       7.801100860868e-20       1.382831008812e-22 
 10061       1.966904740764e-16       7.463410388875e-20       3.214699242239e-18       0.000000000000e+00       1.277757534064e-18       7.798039141838e-20       1.382225106265e-22 
 10062       1.966060977639e-16       7.459435227039e-20       3.213200755659e-18       0.000000000000e+00       1.277216483871e-18       7.795011192265e-20       1.381618046893e-22 
 10063       1.965217620226e-16       7.455461101936e-20       3.211702957799e-18       0.000000000000e+00       1.276675695490e-18       7.792015835666e-20       1.381010144694e-22 
 10064       1.964374668818e-16       7.451488019616e-20       3.210205848230e-18       0.000000000000e+00       1.276135168799e-18       7.789051894613e-20       1.380401713915e-22 
 10065       1.963532123707e-16       7.447515986128e-20       3.208709426522e-18       0.000000000000e+00       1.275594903674e-18       7.786118190730e-20       1.379793069054e-22 
 10066       1.962689985186e-16       7.443545007528e-20       3.207213692244e-18       0.000000000000e+00       1.275054899994e-18       7.783213544691e-20       1.379184524860e-22 
 10067       1.961848253546e-16       7.439575089875e-20       3.205718644964e-18       0.000000000000e+00       1.274515157634e-18       7.780336776223e-20       1.378576396332e-22 
 10068       1.961006929081e-16       7.435606239232e-20       3.204224284249e-18       0.000000000000e+00       1.273975676471e-18       7.777486704105e-20       1.377968998717e-22 
 10069       1.960166012083e-16       7.431638461667e-20       3.202730609667e-18       0.000000000000e+00       1.273436456381e-18       7.774662146164e-20       1.377362647515e-22 
 10070       1.959325502844e-16       7.427671763250e-20       3.201237620784e-18       0.000000000000e+00       1.272897497240e-18       7.771861919283e-20       1.376757658474e-22 
 10071       1.958485401656e-16       7.423706150057e-20       3.199745317164e-18       0.000000000000e+00       1.272358798924e-18       7.769084839391e-20       1.376154347595e-22 
 10072       1.957645708813e-16       7.419741628166e-20       3.198253698373e-18       0.000000000000e+00       1.271820361308e-18       7.766329721469e-20       1.375553031128e-22 
 10073       1.956806424606e-16       7.415778203661e-20       3.196762763974e-18       0.000000000000e+00       1.271282184268e-18       7.763595379550e-20       1.374954025572e-22 
 10074       1.955967549327e-16       7.411815882629e-20       3.195272513530e-18       0.000000000000e+00       1.270744267678e-18       7.760880626714e-20       1.374357647679e-22 
 10075       1.955129083269e-16       7.407854671161e-20       3.193782946603e-18       0.000000000000e+00       1.270206611414e-18       7.758184275092e-20       1.373764214452e-22 
 10076       1.954291026725e-16       7.403894575351e-20       3.192294062755e-18       0.000000000000e+00       1.269669215348e-18       7.755505135866e-20       1.373174043141e-22 
 10077       1.953453379986e-16       7.399935601299e-20       3.190805861545e-18       0.000000000000e+00       1.269132079356e-18       7.752842019264e-20       1.372587451252e-22 
 10078       1.952616143345e-16       7.395977755108e-20       3.189318342536e-18       0.000000000000e+00       1.268595203312e-18       7.750193734566e-20       1.372004756537e-22 
 10079       1.951779317094e-16       7.392021042885e-20       3.187831505284e-18       0.000000000000e+00       1.268058587089e-18       7.747559090100e-20       1.371426277002e-22 
 10080       1.950942901526e-16       7.388065470741e-20       3.186345349349e-18       0.000000000000e+00       1.267522230560e-18       7.744936893241e-20       1.370852330903e-22 
 10081       1.950106896932e-16       7.384111044790e-20       3.184859874289e-18       0.000000000000e+00       1.266986133599e-18       7.742325950414e-20       1.370283236746e-22 
 10082       1.949271303604e-16       7.380157771151e-20       3.183375079659e-18       0.000000000000e+00       1.266450296079e-18       7.739725067091e-20       1.369719313291e-22 
 10083       1.948436121836e-16       7.376205655949e-20       3.181890965017e-18       0.000000000000e+00       1.265914717871e-18       7.737133047793e-20       1.369160879545e-22 
 10084       1.947601351919e-16       7.372254705309e-20       3.180407529917e-18       0.000000000000e+00       1.265379398849e-18       7.734548696088e-20       1.368608254770e-22 
 10085       1.946766994145e-16       7.368304925362e-20       3.178924773914e-18       0.000000000000e+00       1.264844338885e-18       7.731970814591e-20       1.368061758477e-22 
 10086       1.945933048807e-16       7.364356322244e-20       3.177442696561e-18       0.000000000000e+00       1.264309537850e-18       7.729398204964e-20       1.367521710429e-22 
 10087       1.945099516197e-16       7.360408902093e-20       3.175961297412e-18       0.000000000000e+00       1.263774995616e-18       7.726829667917e-20       1.366988430641e-22 
 10088       1.944266396606e-16       7.356462671052e-20       3.174480576020e-18       0.000000000000e+00       1.263240712054e-18       7.724264003206e-20       1.366462239378e-22 
 10089       1.943433690327e-16       7.352517635268e-20       3.173000531934e-18       0.000000000000e+00       1.262706687035e-18       7.721700009633e-20       1.365943457157e-22 
 10090       1.942601397652e-16       7.348573800892e-20       3.171521164706e-18       0.000000000000e+00       1.262172920431e-18       7.719136485046e-20       1.365432404749e-22 
 10091       1.941769518874e-16       7.344631174080e-20       3.170042473886e-18       0.000000000000e+00       1.261639412111e-18       7.716572226340e-20       1.364929403173e-22 
 10092       1.940938054283e-16       7.340689760989e-20       3.168564459023e-18       0.000000000000e+00       1.261106161946e-18       7.714006029455e-20       1.364434773701e-22 
 10093       1.940107004173e-16       7.336749567783e-20       3.167087119666e-18       0.000000000000e+00       1.260573169806e-18       7.711436689377e-20       1.363948837859e-22 
 10094       1.939276368835e-16       7.332810600629e-20       3.165610455361e-18       0.000000000000e+00       1.260040435560e-18       7.708863000137e-20       1.363471917421e-22 
 10095       1.938446148561e-16       7.328872865698e-20       3.164134465656e-18       0.000000000000e+00       1.259507959079e-18       7.706283754810e-20       1.363004334415e-22 
 10096       1.937616343643e-16       7.324936369164e-20       3.162659150096e-18       0.000000000000e+00       1.258975740232e-18       7.703697745517e-20       1.362546411121e-22 
 10097       1.936786954374e-16       7.321001117206e-20       3.161184508228e-18       0.000000000000e+00       1.258443778887e-18       7.701103763423e-20       1.362098470072e-22 
 10098       1.935957981045e-16       7.317067116008e-20       3.159710539595e-18       0.000000000000e+00       1.257912074913e-18       7.698500598738e-20       1.361660834050e-22 
 10099       1.935129423857e-16       7.313134373012e-20       3.158237244214e-18       0.000000000000e+00       1.257380628176e-18       7.695887050803e-20       1.361233671078e-22 
 10100       1.934301282649e-16       7.309202900684e-20       3.156764623993e-18       0.000000000000e+00       1.256849438532e-18       7.693261958370e-20       1.360816529137e-22 
 10101       1.933473557168e-16       7.305272712757e-20       3.155292681316e-18       0.000000000000e+00       1.256318505834e-18       7.690624169370e-20       1.360408800768e-22 
 10102       1.932646247158e-16       7.301343822971e-20       3.153821418566e-18       0.000000000000e+00       1.255787829935e-18       7.687972530820e-20       1.360009878029e-22 
 10103       1.931819352368e-16       7.297416245079e-20       3.152350838128e-18       0.000000000000e+00       1.255257410687e-18       7.685305888833e-20       1.359619152494e-22 
 10104       1.930992872542e-16       7.293489992843e-20       3.150880942391e-18       0.000000000000e+00       1.254727247942e-18       7.682623088609e-20       1.359236015251e-22 
 10105       1.930166807425e-16       7.289565080033e-20       3.149411733741e-18       0.000000000000e+00       1.254197341552e-18       7.679922974442e-20       1.358859856903e-22 
 10106       1.929341156761e-16       7.285641520433e-20       3.147943214570e-18       0.000000000000e+00       1.253667691369e-18       7.677204389714e-20       1.358490067568e-22 
 10107       1.928515920296e-16       7.281719327832e-20       3.146475387269e-18       0.000000000000e+00       1.253138297244e-18       7.674466176898e-20       1.358126036879e-22 
 10108       1.927691097773e-16       7.277798516033e-20       3.145008254231e-18       0.000000000000e+00       1.252609159028e-18       7.671707177557e-20       1.357767153983e-22 
 10109       1.926866688934e-16       7.273879098847e-20       3.143541817849e-18       0.000000000000e+00       1.252080276573e-18       7.668926232344e-20       1.357412807542e-22 
 10110       1.926042693523e-16       7.269961090096e-20       3.142076080521e-18       0.000000000000e+00       1.251551649728e-18       7.666122181000e-20       1.357062385733e-22 
 10111       1.925219111282e-16       7.266044503612e-20       3.140611044643e-18       0.000000000000e+00       1.251023278344e-18       7.663293862358e-20       1.356715276245e-22 
 10112       1.924395941953e-16       7.262129353236e-20       3.139146712615e-18       0.000000000000e+00       1.250495162271e-18       7.660440114337e-20       1.356370866283e-22 
 10113       1.923573185278e-16       7.258215652819e-20       3.137683086836e-18       0.000000000000e+00       1.249967301358e-18       7.657559773947e-20       1.356028542565e-22 
 10114       1.922750840997e-16       7.254303416223e-20       3.136220169708e-18       0.000000000000e+00       1.249439695456e-18       7.654651677286e-20       1.355687691324e-22 
 10115       1.921928908851e-16       7.250392657320e-20       3.134757963636e-18       0.000000000000e+00       1.248912344413e-18       7.651714659540e-20       1.355347698306e-22 
 10116       1.921107388581e-16       7.246483389992e-20       3.133296471022e-18       0.000000000000e+00       1.248385248078e-18       7.648747554983e-20       1.355007948770e-22 
 10117       1.920286279925e-16       7.242575628129e-20       3.131835694275e-18       0.000000000000e+00       1.247858406300e-18       7.645749196978e-20       1.354667827489e-22 
 10118       1.919465582623e-16       7.238669385635e-20       3.130375635801e-18       0.000000000000e+00       1.247331818927e-18       7.642718417976e-20       1.354326718751e-22 
 10119       1.918645296415e-16       7.234764676419e-20       3.128916298010e-18       0.000000000000e+00       1.246805485807e-18       7.639654049513e-20       1.353984006354e-22 
 10120       1.917825421037e-16       7.230861514404e-20       3.127457683312e-18       0.000000000000e+00       1.246279406789e-18       7.636554922214e-20       1.353639073613e-22 
 10121       1.917005956229e-16       7.226959913522e-20       3.125999794120e-18       0.000000000000e+00       1.245753581719e-18       7.633419865791e-20       1.353291303351e-22 
 10122       1.916186901727e-16       7.223059887714e-20       3.124542632847e-18       0.000000000000e+00       1.245228010445e-18       7.630247709043e-20       1.352940077909e-22 
 10123       1.915368257268e-16       7.219161450932e-20       3.123086201909e-18       0.000000000000e+00       1.244702692815e-18       7.627037279856e-20       1.352584779139e-22 
 10124       1.914550022590e-16       7.215264617138e-20       3.121630503721e-18       0.000000000000e+00       1.244177628674e-18       7.623787405200e-20       1.352224788403e-22 
 10125       1.913732197427e-16       7.211369400303e-20       3.120175540703e-18       0.000000000000e+00       1.243652817869e-18       7.620496911133e-20       1.351859486580e-22 
 10126       1.912914781517e-16       7.207475814409e-20       3.118721315274e-18       0.000000000000e+00       1.243128260246e-18       7.617164622800e-20       1.351488254058e-22 
 10127       1.912097774593e-16       7.203583873449e-20       3.117267829854e-18       0.000000000000e+00       1.242603955652e-18       7.613789364428e-20       1.351110470738e-22 
 10128       1.911281176391e-16       7.199693591424e-20       3.115815086867e-18       0.000000000000e+00       1.242079903932e-18       7.610369959334e-20       1.350725516036e-22 
 10129       1.910464986644e-16       7.195804982346e-20       3.114363088736e-18       0.000000000000e+00       1.241556104931e-18       7.606905229918e-20       1.350332768875e-22 
 10130       1.909649205088e-16       7.191918060237e-20       3.112911837887e-18       0.000000000000e+00       1.241032558494e-18       7.603393997663e-20       1.349931607695e-22 
 10131       1.908833831454e-16       7.188032839129e-20       3.111461336747e-18       0.000000000000e+00       1.240509264467e-18       7.599835083141e-20       1.349521410443e-22 
 10132       1.908018865477e-16       7.184149333064e-20       3.110011587744e-18       0.000000000000e+00       1.239986222693e-18       7.596227306005e-20       1.349101554583e-22 
 10133       1.907204306888e-16       7.180267556094e-20       3.108562593309e-18       0.000000000000e+00       1.239463433017e-18       7.592569484994e-20       1.348671417085e-22 
 10134       1.906390155420e-16       7.176387522282e-20       3.107114355872e-18       0.000000000000e+00       1.238940895283e-18       7.588860437931e-20       1.348230374436e-22 
 10135       1.905576410803e-16       7.172509245699e-20       3.105666877868e-18       0.000000000000e+00       1.238418609336e-18       7.585098981723e-20       1.347777802629e-22 
 10136       1.904763072770e-16       7.168632740428e-20       3.104220161729e-18       0.000000000000e+00       1.237896575017e-18       7.581283932360e-20       1.347313077172e-22 
 10137       1.903950141051e-16       7.164758020562e-20       3.102774209893e-18       0.000000000000e+00       1.237374792170e-18       7.577414104915e-20       1.346835573083e-22 
 10138       1.903137615537e-16       7.160885098946e-20       3.101329024342e-18       0.000000000000e+00       1.236853260641e-18       7.573489078177e-20       1.346344839062e-22 
 10139       1.902325496766e-16       7.157013983416e-20       3.099884605240e-18       0.000000000000e+00       1.236331980281e-18       7.569511489739e-20       1.345841120283e-22 
 10140       1.901513785437e-16       7.153144680554e-20       3.098440952297e-18       0.000000000000e+00       1.235810950942e-18       7.565484744228e-20       1.345324836359e-22 
 10141       1.900702482250e-16       7.149277196947e-20       3.096998065221e-18       0.000000000000e+00       1.235290172479e-18       7.561412248975e-20       1.344796407236e-22 
 10142       1.899891587903e-16       7.145411539186e-20       3.095555943720e-18       0.000000000000e+00       1.234769644743e-18       7.557297414014e-20       1.344256253199e-22 
 10143       1.899081103096e-16       7.141547713867e-20       3.094114587502e-18       0.000000000000e+00       1.234249367588e-18       7.553143652087e-20       1.343704794866e-22 
 10144       1.898271028531e-16       7.137685727589e-20       3.092673996274e-18       0.000000000000e+00       1.233729340864e-18       7.548954378640e-20       1.343142453192e-22 
 10145       1.897461364908e-16       7.133825586957e-20       3.091234169740e-18       0.000000000000e+00       1.233209564425e-18       7.544733011826e-20       1.342569649469e-22 
 10146       1.896652112926e-16       7.129967298576e-20       3.089795107607e-18       0.000000000000e+00       1.232690038122e-18       7.540482972505e-20       1.341986805322e-22 
 10147       1.895843273289e-16       7.126110869061e-20       3.088356809579e-18       0.000000000000e+00       1.232170761807e-18       7.536207684248e-20       1.341394342715e-22 
 10148       1.895034846697e-16       7.122256305025e-20       3.086919275360e-18       0.000000000000e+00       1.231651735330e-18       7.531910573331e-20       1.340792683947e-22 
 10149       1.894226833851e-16       7.118403613091e-20       3.085482504654e-18       0.000000000000e+00       1.231132958542e-18       7.527595068741e-20       1.340182251652e-22 
 10150       1.893419235455e-16       7.114552799881e-20       3.084046497163e-18       0.000000000000e+00       1.230614431293e-18       7.523264602176e-20       1.339563468802e-22 
 10151       1.892612052211e-16       7.110703872025e-20       3.082611252588e-18       0.000000000000e+00       1.230096153435e-18       7.518922608042e-20       1.338936758705e-22 
 10152       1.891805284820e-16       7.106856836155e-20       3.081176770633e-18       0.000000000000e+00       1.229578124818e-18       7.514572523460e-20       1.338302545004e-22 
 10153       1.890998933988e-16       7.103011698907e-20       3.079743050996e-18       0.000000000000e+00       1.229060345290e-18       7.510217788260e-20       1.337661251681e-22 
 10154       1.890193000416e-16       7.099168466922e-20       3.078310093377e-18       0.000000000000e+00       1.228542814701e-18       7.505861844987e-20       1.337013303054e-22 
 10155       1.889387484808e-16       7.095327146846e-20       3.076877897478e-18       0.000000000000e+00       1.228025532902e-18       7.501508138897e-20       1.336359123775e-22 
 10156       1.888582387869e-16       7.091487745327e-20       3.075446462994e-18       0.000000000000e+00       1.227508499740e-18       7.497160117962e-20       1.335699138836e-22 
 10157       1.887777710303e-16       7.087650269018e-20       3.074015789626e-18       0.000000000000e+00       1.226991715065e-18       7.492821232868e-20       1.335033773565e-22 
 10158       1.886973452815e-16       7.083814724578e-20       3.072585877070e-18       0.000000000000e+00       1.226475178725e-18       7.488494937018e-20       1.334363453626e-22 
 10159       1.886169616109e-16       7.079981118667e-20       3.071156725022e-18       0.000000000000e+00       1.225958890567e-18       7.484184686528e-20       1.333688605022e-22 
 10160       1.885366200890e-16       7.076149457951e-20       3.069728333179e-18       0.000000000000e+00       1.225442850441e-18       7.479893940233e-20       1.333009654090e-22 
 10161       1.884563207865e-16       7.072319749100e-20       3.068300701236e-18       0.000000000000e+00       1.224927058193e-18       7.475626159684e-20       1.332327027507e-22 
 10162       1.883760637739e-16       7.068491998787e-20       3.066873828888e-18       0.000000000000e+00       1.224411513672e-18       7.471384809152e-20       1.331641152286e-22 
 10163       1.882958491219e-16       7.064666213692e-20       3.065447715828e-18       0.000000000000e+00       1.223896216723e-18       7.467173355626e-20       1.330952455778e-22 
 10164       1.882156769011e-16       7.060842400495e-20       3.064022361749e-18       0.000000000000e+00       1.223381167195e-18       7.462995268813e-20       1.330261365672e-22 
 10165       1.881355471821e-16       7.057020565884e-20       3.062597766345e-18       0.000000000000e+00       1.222866364933e-18       7.458854021141e-20       1.329568309992e-22 
 10166       1.880554600357e-16       7.053200716548e-20       3.061173929307e-18       0.000000000000e+00       1.222351809783e-18       7.454753087760e-20       1.328873717102e-22 
 10167       1.879754155327e-16       7.049382859183e-20       3.059750850326e-18       0.000000000000e+00       1.221837501593e-18       7.450695946540e-20       1.328178015704e-22 
 10168       1.878954137438e-16       7.045567000488e-20       3.058328529094e-18       0.000000000000e+00       1.221323440208e-18       7.446686078073e-20       1.327481634835e-22 
 10169       1.878154547398e-16       7.041753147164e-20       3.056906965299e-18       0.000000000000e+00       1.220809625472e-18       7.442726965674e-20       1.326785003873e-22 
 10170       1.877355385916e-16       7.037941305920e-20       3.055486158631e-18       0.000000000000e+00       1.220296057232e-18       7.438822095383e-20       1.326088552531e-22 
 10171       1.876556653700e-16       7.034131483466e-20       3.054066108780e-18       0.000000000000e+00       1.219782735333e-18       7.434974955961e-20       1.325392710864e-22 
 10172       1.875758351460e-16       7.030323686519e-20       3.052646815431e-18       0.000000000000e+00       1.219269659618e-18       7.431189038896e-20       1.324697909261e-22 
 10173       1.874960479905e-16       7.026517921796e-20       3.051228278274e-18       0.000000000000e+00       1.218756829933e-18       7.427467838402e-20       1.324004578452e-22 
 10174       1.874163039744e-16       7.022714196023e-20       3.049810496994e-18       0.000000000000e+00       1.218244246122e-18       7.423814851417e-20       1.323313149504e-22 
 10175       1.873366031687e-16       7.018912515927e-20       3.048393471277e-18       0.000000000000e+00       1.217731908028e-18       7.420233577606e-20       1.322624053821e-22 
 10176       1.872569456446e-16       7.015112888240e-20       3.046977200809e-18       0.000000000000e+00       1.217219815496e-18       7.416727519364e-20       1.321937723150e-22 
 10177       1.871773314592e-16       7.011315320936e-20       3.045561685647e-18       0.000000000000e+00       1.216707968375e-18       7.413299164180e-20       1.321254503700e-22 
 10178       1.870977606150e-16       7.007519826944e-20       3.044146927347e-18       0.000000000000e+00       1.216196366549e-18       7.409946930149e-20       1.320574398407e-22 
 10179       1.870182331006e-16       7.003726420442e-20       3.042732927838e-18       0.000000000000e+00       1.215685009906e-18       7.406668216064e-20       1.319897324301e-22 
 10180       1.869387489046e-16       6.999935115616e-20       3.041319689050e-18       0.000000000000e+00       1.215173898336e-18       7.403460418646e-20       1.319223198346e-22 
 10181       1.868593080154e-16       6.996145926664e-20       3.039907212915e-18       0.000000000000e+00       1.214663031726e-18       7.400320932545e-20       1.318551937439e-22 
 10182       1.867799104217e-16       6.992358867792e-20       3.038495501365e-18       0.000000000000e+00       1.214152409967e-18       7.397247150338e-20       1.317883458413e-22 
 10183       1.867005561119e-16       6.988573953218e-20       3.037084556335e-18       0.000000000000e+00       1.213642032946e-18       7.394236462531e-20       1.317217678033e-22 
 10184       1.866212450745e-16       6.984791197167e-20       3.035674379759e-18       0.000000000000e+00       1.213131900551e-18       7.391286257555e-20       1.316554512997e-22 
 10185       1.865419772978e-16       6.981010613878e-20       3.034264973573e-18       0.000000000000e+00       1.212622012670e-18       7.388393921768e-20       1.315893879936e-22 
 10186       1.864627527702e-16       6.977232217597e-20       3.032856339714e-18       0.000000000000e+00       1.212112369192e-18       7.385556839453e-20       1.315235695418e-22 
 10187       1.863835714802e-16       6.973456022582e-20       3.031448480121e-18       0.000000000000e+00       1.211602970002e-18       7.382772392818e-20       1.314579875941e-22 
 10188       1.863044334159e-16       6.969682043098e-20       3.030041396732e-18       0.000000000000e+00       1.211093814989e-18       7.380037961998e-20       1.313926337938e-22 
 10189       1.862253385657e-16       6.965910293424e-20       3.028635091488e-18       0.000000000000e+00       1.210584904040e-18       7.377350925050e-20       1.313274997775e-22 
