# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       1.308706980953e+03       2.727464962463e-04       2.442684160267e+02       7.022598147885e+00       1.393472992024e+04       1.063957825902e+01       1.825041305423e+07       1.278316931574e+02       8.096095855210e+00       5.549246230922e+00       3.007091538648e+01       3.426601706359e-08       5.600627239798e+00       4.931688474668e+01       1.150654984416e+04       1.383922427042e+00 
       1.299591334214e+03       2.760089529025e-04       2.455739084774e+02       6.942689358696e+00       1.393342442779e+04       1.071314567555e+01       1.812169106670e+07       1.284438788503e+02       7.873040688057e+00       5.434181461884e+00       2.944738873264e+01       3.426601706359e-08       5.446324614498e+00       4.820093553134e+01       1.161824738323e+04       1.382382181765e+00 
       1.290539110998e+03       2.793089597181e-04       2.468852359572e+02       6.863723122613e+00       1.393211310031e+04       1.078721734532e+01       1.799386896789e+07       1.290580687240e+02       7.656130382496e+00       5.321502312979e+00       2.883678956087e+01       3.426601706359e-08       5.296272813279e+00       4.711069510390e+01       1.173090338279e+04       1.380844410710e+00 
       1.281549870247e+03       2.826469326990e-04       2.482024181359e+02       6.785687854729e+00       1.393079591813e+04       1.086179667653e+01       1.786694049723e+07       1.296742629578e+02       7.445195672021e+00       5.211159329978e+00       2.823884988272e+01       3.426601706359e-08       5.150354742837e+00       4.604555966182e+01       1.184452491248e+04       1.379309138889e+00 
       1.272623173968e+03       2.860232923182e-04       2.495254747345e+02       6.708572118532e+00       1.392947286153e+04       1.093688709992e+01       1.774089943761e+07       1.302924616916e+02       7.240071952268e+00       5.103104083691e+00       2.765330726433e+01       3.426601706359e-08       5.008456534994e+00       4.500493986955e+01       1.195911908721e+04       1.377776391120e+00 
       1.263758587214e+03       2.894384635627e-04       2.508544255246e+02       6.632364623938e+00       1.392814391074e+04       1.101249206888e+01       1.761573961506e+07       1.309126650263e+02       7.040599152616e+00       4.997289148733e+00       2.707990471138e+01       3.426601706359e-08       4.870467457875e+00       4.398826050487e+01       1.207469306753e+04       1.376246192031e+00 
       1.254955678059e+03       2.928928759809e-04       2.521892903296e+02       6.557054225351e+00       1.392680904593e+04       1.108861505962e+01       1.749145489848e+07       1.315348730234e+02       6.846621611330e+00       4.893668082717e+00       2.651839055634e+01       3.426601706359e-08       4.736279829534e+00       4.299496011419e+01       1.219125405986e+04       1.374718566054e+00 
       1.246214017578e+03       2.963869637314e-04       2.535300890243e+02       6.482629919741e+00       1.392546824724e+04       1.116525957131e+01       1.736803919930e+07       1.321590857057e+02       6.657987954139e+00       4.792195405880e+00       2.596851834808e+01       3.426601706359e-08       4.605788933959e+00       4.202449067633e+01       1.230880931688e+04       1.373193537428e+00 
       1.237533179830e+03       2.999211656308e-04       2.548768415354e+02       6.409080844762e+00       1.392412149473e+04       1.124242912623e+01       1.724548647121e+07       1.327853030564e+02       6.474550976151e+00       4.692826581141e+00       2.543004674375e+01       3.426601706359e-08       4.478892939386e+00       4.107631727469e+01       1.242736613773e+04       1.371671130195e+00 
       1.228912741833e+03       3.034959252037e-04       2.562295678419e+02       6.336396276880e+00       1.392276876842e+04       1.132012726990e+01       1.712379070988e+07       1.334135250197e+02       6.296167527034e+00       4.595517994555e+00       2.490273940293e+01       3.426601706359e-08       4.355492818869e+00       4.014991777765e+01       1.254693186841e+04       1.370151368200e+00 
       1.220352283544e+03       3.071116907318e-04       2.575882879750e+02       6.264565629538e+00       1.392141004829e+04       1.139835757124e+01       1.700294595263e+07       1.340437515007e+02       6.122698399346e+00       4.500226936191e+00       2.438636488396e+01       3.426601706359e-08       4.235492273029e+00       3.924478252679e+01       1.266751390205e+04       1.368634275089e+00 
       1.211851387840e+03       3.107689153044e-04       2.589530220189e+02       6.193578451343e+00       1.392004531425e+04       1.147712362273e+01       1.688294627818e+07       1.346759823649e+02       5.954008219946e+00       4.406911581390e+00       2.388069654240e+01       3.426601706359e-08       4.118797654940e+00       3.836041403294e+01       1.278911967921e+04       1.367119874312e+00 
       1.203409640498e+03       3.144680568691e-04       2.603237901106e+02       6.123424424273e+00       1.391867454615e+04       1.155642904054e+01       1.676378580634e+07       1.353102174390e+02       5.789965344394e+00       4.315530972421e+00       2.338551243163e+01       3.426601706359e-08       4.005317897074e+00       3.749632667979e+01       1.291175668825e+04       1.365608189116e+00 
       1.195026630173e+03       3.182095782829e-04       2.617006124407e+02       6.054093361916e+00       1.391729772382e+04       1.163627746467e+01       1.664545869773e+07       1.359464565103e+02       5.630441754260e+00       4.226045000515e+00       2.290059520549e+01       3.426601706359e-08       3.894964440263e+00       3.665204643480e+01       1.303543246556e+04       1.364099242551e+00 
       1.186701948378e+03       3.219939473643e-04       2.630835092529e+02       5.985575207725e+00       1.391591482701e+04       1.171667255915e+01       1.652795915350e+07       1.365846993268e+02       5.475312957260e+00       4.138414388268e+00       2.242573202291e+01       3.426601706359e-08       3.787651164619e+00       3.582711056733e+01       1.316015459599e+04       1.362593057463e+00 
       1.178435189467e+03       3.258216369454e-04       2.644725008452e+02       5.917860033302e+00       1.391452583542e+04       1.179761801215e+01       1.641128141505e+07       1.372249455973e+02       5.324457890143e+00       4.052600672417e+00       2.196071445458e+01       3.426601706359e-08       3.683294322349e+00       3.502106737376e+01       1.328593071308e+04       1.361089656496e+00 
       1.170225950613e+03       3.296931249251e-04       2.658676075696e+02       5.850938036708e+00       1.391313072869e+04       1.187911753612e+01       1.629541976373e+07       1.378671949916e+02       5.177758824246e+00       3.968566186959e+00       2.150533839149e+01       3.426601706359e-08       3.581812472430e+00       3.423347590939e+01       1.341276849944e+04       1.359589062091e+00 
       1.162073831789e+03       3.336088943222e-04       2.672688498324e+02       5.784799540783e+00       1.391172948643e+04       1.196117486801e+01       1.618036852059e+07       1.385114471399e+02       5.035101273665e+00       3.886274046633e+00       2.105940395541e+01       3.426601706359e-08       3.483126417072e+00       3.346390572704e+01       1.354067568706e+04       1.358091296487e+00 
       1.153978435746e+03       3.375694333298e-04       2.686762480949e+02       5.719434991507e+00       1.391032208817e+04       1.204379376935e+01       1.606612204611e+07       1.391577016336e+02       4.896373905936e+00       3.805688130742e+00       2.062271541118e+01       3.426601706359e-08       3.387159139942e+00       3.271193662207e+01       1.366966005766e+04       1.356596381715e+00 
       1.145939367998e+03       3.415752353696e-04       2.700898228732e+02       5.654834956366e+00       1.390890851339e+04       1.212697802646e+01       1.595267473989e+07       1.398059580246e+02       4.761468455189e+00       3.726773067300e+00       2.019508108091e+01       3.426601706359e-08       3.293835746079e+00       3.197715838374e+01       1.379972944299e+04       1.355104339605e+00 
